,stop_id,stop_name,stop_lat,stop_lon,starttime,endtime,route_id,route_type
5849,2307,State & 56th Street,41.792657,-87.625538,15605,85698,29,3
5850,2308,State & Garfield,41.7941839,-87.62557297,15629,85724,29,3
5851,2309,State & Garfield,41.79488543,-87.62559085,15639,85736,29,3
5852,2310,State & 54th Street,41.79641254,-87.62558899,15662,85762,29,3
5853,15512,State & 53rd Street,41.79839203,-87.62568320000001,15694,85798,29,3
5854,2312,5200 S State,41.80024655,-87.62568936,15722,85829,29,3
5855,18043,State & 51st Street,41.80207505,-87.62576669,15755,85864,29,3
5856,2314,5000 S State,41.803705,-87.62606,15782,85886,29,3
5857,15756,4900 S State,41.80580749,-87.62587612,15811,85910,29,3
5858,2316,State & 48th Street,41.807268,-87.62591,15832,85927,29,3
5859,2317,State & 47th Street,41.80908,-87.62597,15859,85949,29,3
5860,2318,State & 46th Street,41.8109,-87.626002,15888,85973,29,3
5861,15469,State & 45th Street,41.81329764,-87.62607385,15924,86002,29,3
5862,2320,State & 44th Street,41.814527000000005,-87.62608,15943,86018,29,3
5863,14851,State & 43rd Street,41.81669681,-87.62615856,15977,86046,29,3
5864,2322,State & 42nd Street,41.81817171,-87.62618995,15996,86062,29,3
5865,15467,State & 41st Street,41.82032749,-87.62625447,16032,86091,29,3
5866,2325,State & 40th Street,41.821713,-87.62629,16052,86107,29,3
5867,2326,State & Pershing,41.82361194,-87.62629943,16080,86130,29,3
5868,2327,State & 38th Street,41.8254,-87.62631999999999,16110,86156,29,3
5869,16120,State & 37th Street,41.82754403,-87.62636806,16147,86189,29,3
5870,16198,State & 36th Street,41.82858497,-87.62637787,16162,86201,29,3
5871,2330,State & 35th Street,41.83083232,-87.62640253,16199,86234,29,3
5872,2331,State & 34th Street,41.83284478,-87.62642056,16234,86264,29,3
5873,2331,State & 34th Street,41.83284478,-87.62642056,37166,69476,31,3
5874,2332,State & 33rd Street,41.83461837,-87.62636095,16259,86287,29,3
5875,2332,State & 33rd Street,41.83461837,-87.62636095,37204,69514,31,3
5876,2333,State & 32nd Street,41.836282000000004,-87.626432,16288,86312,29,3
5877,2333,State & 32nd Street,41.836282000000004,-87.626432,37249,69559,31,3
5878,2334,State & 31st Street,41.83819684,-87.62643615,16318,86338,29,3
5879,2334,State & 31st Street,41.83819684,-87.62643615,37295,69605,31,3
5880,2335,State & 30th Street,41.83945498,-87.62654188,16339,86356,29,3
5881,2336,State & 29th Street,41.841728,-87.62655699999999,16377,86389,29,3
5882,2337,State & 28th Street,41.843175,-87.626632,16401,86411,29,3
5883,2338,State & 27th Street,41.844382,-87.626673,16420,86428,29,3
5884,14852,State & 26th Street,41.84579551,-87.62671398,16444,86449,29,3
5885,15360,State & 24th Street,41.84944829999999,-87.62689904,16503,86500,29,3
5886,2342,State & 23rd Street,41.850827,-87.626922,16529,86523,29,3
5887,2343,State & Cermak,41.85261269,-87.62697263,16556,86547,29,3
5888,2345,State & Cullerton,41.855343,-87.62702,16614,86600,29,3
5889,14761,State & 18th Street,41.85814539,-87.62707155,16664,86647,29,3
5890,14761,State & 18th Street,41.85814539,-87.62707155,3610,88210,62,3
5891,2349,State & 16th Street,41.860033,-87.627155,16706,86687,29,3
5892,2349,State & 16th Street,41.860033,-87.627155,3633,88233,62,3
5893,2350,State & 14th Place,41.86230565,-87.62717064,16754,86732,29,3
5894,2350,State & 14th Place,41.86230565,-87.62717064,3660,88260,62,3
5895,2351,State & 14th Street,41.8639654,-87.62720644,16790,86766,29,3
5896,2351,State & 14th Street,41.8639654,-87.62720644,3680,88280,62,3
5897,2352,State & 13th Street,41.865665,-87.627258,16826,86799,29,3
5898,2352,State & 13th Street,41.865665,-87.627258,3700,88300,62,3
5899,2353,State & Roosevelt,41.86766345,-87.62733283,16873,86844,29,3
5900,2353,State & Roosevelt,41.86766345,-87.62733283,2838,88336,62,3
5901,2359,State & Kinzie,41.889128,-87.627915,17470,87346,29,3
5902,14775,Illinois & State,41.89081884,-87.62774465,17510,87388,29,3
5903,14775,Illinois & State,41.89081884,-87.62774465,19778,78427,65,3
5904,750,Illinois & Rush,41.890865999999995,-87.625502,17543,87424,29,3
5905,750,Illinois & Rush,41.890865999999995,-87.625502,19819,78465,65,3
5906,751,Illinois (Lower) & Michigan,41.89088105,-87.62432598,17556,87438,29,3
5907,751,Illinois (Lower) & Michigan,41.89088105,-87.62432598,19835,78480,65,3
5908,2194,King Drive & 26th Street,41.84545476,-87.61776811,1870,87070,3,3
5909,2195,2800 S King Drive,41.84336389,-87.61771555,1906,87106,3,3
5910,2196,King Drive & 29th Street,41.84186739,-87.61764714,1935,87135,3,3
5911,2197,3000 S King Drive,41.84023996,-87.61758092,1968,87168,3,3
5912,2198,King Drive & 31st Street,41.83854292,-87.61755622,1994,87194,3,3
5913,2199,King Drive & 32nd Street,41.83630773,-87.61754018,2036,87236,3,3
5914,17300,King Drive & 33rd Street,41.8349411,-87.61749112,2060,87260,3,3
5915,2201,3400 S King Drive,41.83253785,-87.6174661,2102,87302,3,3
5916,2202,King Drive & 35th Street,41.83084567,-87.61741358,2132,87332,3,3
5917,2203,3600 S King Drive,41.82927065,-87.61717657,2159,87359,3,3
5918,2204,King Drive & 37th Street,41.82740376,-87.61717809,2192,87392,3,3
5919,2205,King Drive & 38th Street,41.82553915,-87.61714167,2222,87422,3,3
5920,2206,King Drive & Pershing,41.82365603,-87.61711039,2254,87454,3,3
5921,2207,King Drive & Oakwood Boulevard,41.82260008,-87.61703619,2272,87472,3,3
5922,2208,King Drive & 41st Street,41.8200598,-87.61701276,2313,87513,3,3
5923,2209,King Drive & 42nd Street,41.81827619,-87.61694565,2343,87543,3,3
5924,2210,King Drive & 43rd Street,41.81650831,-87.61691282,2374,87574,3,3
5925,2211,King Drive & 44th Street,41.81470626,-87.61685402,2402,87602,3,3
5926,2212,King Drive & 45th Street,41.81288125,-87.61680179999999,2433,87633,3,3
5927,2213,King Drive & 46th Street,41.81104699,-87.61674851,2463,87663,3,3
5928,2214,King Drive & 47th Street,41.80916407,-87.616682,2494,87694,3,3
5929,2215,King Drive & 48th Street,41.80733678,-87.61662498,2523,87723,3,3
5930,2216,King Drive & 49th Street,41.805587100000004,-87.61659074,2552,87752,3,3
5931,2217,King Drive & 50th Street,41.80371626,-87.6165569,2585,87785,3,3
5932,2218,King Drive & 51st Street,41.80186828,-87.61623402,2615,87815,3,3
5933,2219,5200 S King Drive,41.80039494,-87.61621334,2640,87840,3,3
5934,2220,King Drive & 53rd Street,41.79825770000001,-87.61613879999999,2674,87874,3,3
5935,2221,King Drive & 54th Street,41.79647281,-87.61609498,2704,87904,3,3
5936,2222,King Drive & Garfield,41.79489548,-87.61605219,2728,87928,3,3
5937,2223,King Drive & Garfield,41.79422663,-87.61603596,2740,87940,3,3
5938,2224,King Drive & 56th Street,41.792787,-87.615983,2764,87964,3,3
5939,2225,King Drive & 57th Street,41.79099336,-87.61595747,2795,87995,3,3
5940,2226,King Drive & 58th Street,41.78919883,-87.61585296,2825,88025,3,3
5941,2227,King Drive & 59th Street,41.78737183,-87.61583896,2855,88055,3,3
5942,2228,King Drive & 60th Street,41.78577395,-87.61583388,2879,88079,3,3
5943,2229,King Drive & 61st Street,41.78366679999999,-87.61578456,2915,88115,3,3
5944,2229,King Drive & 61st Street,41.78366679999999,-87.61578456,6122,15122,4,3
5945,2230,King Drive & 62nd Street,41.781917,-87.61573299999999,2944,88144,3,3
5946,2230,King Drive & 62nd Street,41.781917,-87.61573299999999,6137,15137,4,3
5947,15537,King Drive & 63rd Street (Green Line),41.78046524,-87.61569144,2968,88168,3,3
5948,2231,King Drive & 63rd Street,41.77995847,-87.61569366,2976,88176,3,3
5949,2232,King Drive & 64th Street,41.778138,-87.615667,3004,88204,3,3
5950,2233,King Drive & 65th Street,41.776388,-87.61561999999999,3039,88239,3,3
5951,2234,King Drive & 66th Street,41.774633,-87.615562,3069,88269,3,3
5952,2235,King Drive & Marquette Rd,41.77304916,-87.61554562,3092,88292,3,3
5953,2236,King Drive & Marquette Rd/S. Chicago,41.77265379999999,-87.61553488,3104,88304,3,3
5954,2237,King Drive & Anthony,41.77053367,-87.61547009999998,3140,88340,3,3
5955,2238,King Drive & 69th Street,41.76942587,-87.61543993,3159,88359,3,3
5956,2239,King Drive & 70th Street,41.76748924,-87.61535613,3198,88398,3,3
5957,2240,King Drive & 71st Street,41.765562,-87.615323,3228,88428,3,3
5958,2241,King Drive & 72nd Street,41.76374987,-87.61532558,3262,88462,3,3
5959,2242,King Drive & 73rd Street,41.76189735,-87.61528649,3294,88494,3,3
5960,2243,King Drive & 74th Street,41.76009709,-87.61525474,3325,88525,3,3
5961,2244,King Drive & 75th Street,41.75815699,-87.61520744,3357,88557,3,3
5962,2245,King Drive & 76th Street,41.75647224,-87.61517512,3390,88590,3,3
5963,2246,King Drive & 77th Street,41.75464778,-87.61510647,3420,88620,3,3
5964,2247,King Drive & 78th Street,41.75280187,-87.61509273,3453,88653,3,3
5965,17363,King Drive & 79th Street,41.75092081,-87.61503894,3489,88689,3,3
5966,2249,King Drive & 80th Street,41.749453,-87.614963,3507,88707,3,3
5967,2250,King Drive & 81st Street,41.74733349,-87.61494069,3544,88744,3,3
5968,2251,King Drive & 82nd Street,41.745504700000005,-87.61488309,3572,88772,3,3
5969,2252,King Drive & 83rd Street,41.74375924,-87.61477092,3603,88803,3,3
5970,2253,King Drive & 84th Street,41.7418614,-87.61474956,3632,88832,3,3
5971,2254,King Drive & 85th Street,41.74005672,-87.61472742,3660,88860,3,3
5972,2255,King Drive & 86th Street,41.73824683,-87.61467891,3691,88891,3,3
5973,2256,King Drive & 87th Street,41.73634176,-87.61459115,3720,88920,3,3
5974,2257,King Drive & 88th Street,41.73454125,-87.61453068,3750,88950,3,3
5975,2258,King Drive & 89th Street,41.73271325,-87.61449667,3780,88980,3,3
5976,2259,King Drive & 90th Street,41.73096625,-87.61445367,3808,89008,3,3
5977,2260,King Drive & 91st Street,41.72916295,-87.61437235,3838,89038,3,3
5978,2261,King Drive & Burnside,41.72688798,-87.61434405,3872,89072,3,3
5979,2262,King Drive & 93rd Street,41.72542798,-87.61428405,3895,89095,3,3
5980,2263,King Drive & 94th Street,41.72349998,-87.61422905,3927,89127,3,3
5981,2264,95th Street & King Drive,41.72179669,-87.61366877,3958,89158,3,3
5982,2103,Chicago State University,41.721068,-87.608898,4020,89220,3,3
5983,2103,Chicago State University,41.721068,-87.608898,150,89340,4,3
5984,2106,King Drive & 94th Street,41.72376249,-87.61402729,16008,83208,3,3
5985,2107,King Drive & 93rd Street,41.72565516,-87.61406944,16035,83235,3,3
5986,2108,King Drive & Burnside,41.72696975,-87.61418333,16057,83257,3,3
5987,2109,King Drive & 91st Street,41.72925462,-87.61424202,16095,83295,3,3
5988,2110,King Drive & 90th Street,41.73110858,-87.61427778,16125,83325,3,3
5989,2111,King Drive & 89th Street,41.73291483,-87.61428041,16153,83353,3,3
5990,2112,King Drive & 88th Street,41.73469183,-87.61433041,16181,83381,3,3
5991,2113,King Drive & 87th Street,41.73668187,-87.61446243,16211,83411,3,3
5992,2114,King Drive & 86th Street,41.73836733,-87.61440562,16240,83440,3,3
5993,2115,King Drive & 85th Street,41.74020933,-87.61447162,16269,83469,3,3
5994,2116,King Drive & 84th Street,41.74210033,-87.61450062,16299,83499,3,3
5995,2117,King Drive & 83rd Street,41.7438788,-87.61451473,16330,83530,3,3
5996,2118,King Drive & 82nd Street,41.74574804,-87.61461065,16357,83557,3,3
5997,2119,King Drive & 81st Street,41.74762714,-87.61480429999999,16386,83586,3,3
5998,2120,King Drive & 80th Street,41.74937887,-87.61483506,16413,83613,3,3
5999,2121,King Drive & 79th Street,41.75130653,-87.61487151,16445,83645,3,3
6000,2122,King Drive & 78th Street,41.75307525,-87.61490543,16483,83683,3,3
6001,2123,King Drive & 77th Street,41.75483533,-87.61483659999999,16521,83721,3,3
6002,2124,King Drive & 76th Street,41.75667433,-87.61492821,16558,83758,3,3
6003,2125,King Drive & 75th Street,41.75859759,-87.61503502,16595,83795,3,3
6004,2126,King Drive & 74th Street,41.76039666,-87.6151093,16634,83834,3,3
6005,17381,King Drive & 73rd Street,41.76194215,-87.61511939,16662,83862,3,3
6006,2128,King Drive & 72nd Street,41.76402902,-87.61517539,16706,83906,3,3
6007,2129,King Drive & 71st Street,41.76583161,-87.6151316,16745,83945,3,3
6008,2130,King Drive & 70th Street,41.76766046,-87.61515333,16782,83982,3,3
6009,2131,King Drive & 69th Street,41.76947227,-87.61527724,16819,84019,3,3
6010,2132,King Drive & Anthony,41.770453,-87.615315,16837,84037,3,3
6011,2133,King Drive & Marquette Rd/S. Chicago,41.77264422,-87.61535102,16883,84083,3,3
6012,2134,King Drive & Marquette Rd,41.77313773,-87.61536335,16895,84095,3,3
6013,2135,King Drive & 66th Street,41.77497052,-87.6154022,16932,84132,3,3
6014,2136,King Drive & 65th Street,41.77670993,-87.61545318,16970,84170,3,3
6015,2137,King Drive & 64th Street,41.778307,-87.61549699999999,17000,84200,3,3
6016,2138,King Drive & 63rd Street (Green Line),41.78043717,-87.6155379,17044,84245,3,3
6017,2139,King Drive & 62nd Street,41.78223058,-87.61559901,17074,84277,3,3
6018,2140,King Drive & 61st Street,41.78404971,-87.61564046,17104,84308,3,3
6019,2141,King Drive & 60th Street,41.78562517,-87.61568212,17129,84334,3,3
6020,2142,King Drive & 59th Street,41.78765716,-87.61570617,17163,84370,3,3
6021,2143,King Drive & 58th Street,41.78930657,-87.61576468,17190,84400,3,3
6022,15486,King Drive & 57th Street,41.79128366,-87.61582005,17225,84436,3,3
6023,2145,King Drive & 56th Street,41.793110999999996,-87.61586856,17254,84468,3,3
6024,2146,King Drive & Garfield,41.79440222,-87.61589864,17273,84488,3,3
6025,2147,King Drive & Garfield,41.79502276,-87.61591469,17286,84501,3,3
6026,2148,King Drive & 54th Street,41.79680469,-87.61596134,17310,84526,3,3
6027,2149,King Drive & 53rd Street,41.798416700000004,-87.61598235,17342,84561,3,3
6028,2150,5200 S King Drive,41.80025437,-87.61604759,17373,84594,3,3
6029,2151,King Drive & 51st Street,41.80235874,-87.61601051,17406,84629,3,3
6030,2152,King Drive & 50th Street,41.80407822,-87.61631577,17437,84661,3,3
6031,2153,King Drive & 49th Street,41.8058546,-87.61637553,17467,84694,3,3
6032,2154,King Drive & 48th Street,41.80777121,-87.61642803,17497,84725,3,3
6033,2155,King Drive & 47th Street,41.80962729,-87.61649665,17529,84759,3,3
6034,2156,King Drive & 46th Street,41.81138116,-87.61654358,17557,84790,3,3
6035,2157,King Drive & 45th Street,41.81317238,-87.61650870000001,17586,84822,3,3
6036,2158,King Drive & 44th Street,41.81496273,-87.61661867,17617,84855,3,3
6037,2159,King Drive & 43rd Street,41.81688041,-87.61648491,17647,84888,3,3
6038,2160,King Drive & 42nd Street,41.81860785,-87.61672639,17677,84920,3,3
6039,2161,King Drive & 41st Street,41.82041816,-87.61675720000001,17707,84953,3,3
6040,2162,King Drive & Oakwood Boulevard,41.82257374,-87.61683996,17740,84989,3,3
6041,2163,King Drive & Pershing,41.82393953,-87.61689837,17768,85018,3,3
6042,2164,King Drive & 38th Street,41.82573553,-87.61692978,17796,85049,3,3
6043,2165,King Drive & 37th Street,41.82763581,-87.61695741,17826,85082,3,3
6044,2166,3600 S King Drive,41.82919999,-87.61700791,17853,85111,3,3
6045,2167,King Drive & 35th Street,41.83146567,-87.61685334,17897,85155,3,3
6046,2168,King Drive & 33rd Place,41.833484999999996,-87.616902,17934,85188,3,3
6047,2169,King Drive & 33rd Street,41.8349499,-87.61693354,17963,85214,3,3
6048,2169,King Drive & 33rd Street,41.8349499,-87.61693354,36110,70130,31,3
6049,2170,King Drive & 32nd Street,41.83678366,-87.61696608,18005,85251,3,3
6050,2171,King Drive & 31st Street,41.83829420000001,-87.61702818,18035,85278,3,3
6051,2178,King Drive & 30th Street,41.839725,-87.617077,18066,85305,3,3
6052,2179,King Drive & 29th Street,41.842290000000006,-87.61717,18120,85353,3,3
6053,2180,2800 S King Drive,41.84335,-87.61713,18143,85374,3,3
6054,2181,King Drive & 26th Street,41.845508,-87.61721999999999,18187,85413,3,3
6055,18353,Cermak & Prairie,41.85302648,-87.62083344,18368,85574,3,3
6056,7686,35th Street & Giles,41.83101785,-87.61951986,54960,54960,3,3
6057,7686,35th Street & Giles,41.83101785,-87.61951986,15831,85328,35,3
6058,7686,35th Street & Giles,41.83101785,-87.61951986,1681,87207,4,3
6059,7732,Pershing & Giles,41.82375464,-87.61925557,55830,55830,3,3
6060,7732,Pershing & Giles,41.82375464,-87.61925557,20015,81095,39,3
6061,2248,King Drive & 79th Street,41.7512414,-87.61505265,57630,57990,3,3
6062,14024,Hegewisch Metra Station,41.64582677,-87.54267437,16260,81000,30,3
6063,14026,Avenue O & Brainard (13800 S),41.6441576,-87.53976459,16477,81037,30,3
6064,14065,13601 S Avenue O (Senior Bldg),41.64839477,-87.53986995,16516,81076,30,3
6065,14029,Avenue O & 135th Street,41.64995673,-87.53977255,16535,81095,30,3
6066,14100,Avenue O & 134th Street,41.65189389,-87.53980598,16560,81120,30,3
6067,7331,Avenue O & 133rd Street,41.65359505,-87.5397125,16575,81135,30,3
6068,7332,Avenue O & 132nd Street,41.65556752,-87.53980686,16599,81159,30,3
6069,7333,Avenue O & 131st Street,41.65722388,-87.53981893,16615,81175,30,3
6070,17850,Avenue O & 130th Street,41.65932278,-87.53977334,16639,81199,30,3
6071,7335,12800 S Avenue O,41.6642564,-87.53946008,16691,81251,30,3
6072,17559,Avenue O & 126th Street,41.66589253,-87.53916093,16709,81269,30,3
6073,7336,Avenue O & Veteran's Drive (12400 S),41.66814697,-87.53873105,16734,81294,30,3
6074,7337,12243 S Avenue O,41.67256104,-87.53984452,16782,81342,30,3
6075,7338,Avenue O & Ewing (12000 South),41.67587872,-87.53988861,16820,81380,30,3
6076,7339,11919 S Avenue O,41.678919,-87.539775,16848,81408,30,3
6077,17719,Avenue O & 118th Street,41.68088185,-87.53962768,16877,83255,30,3
6078,7291,118th Street & Lake Point Plaza (3600 E),41.68192695,-87.53740251,16926,83315,30,3
6079,7340,11731 S Avenue O,41.68231523,-87.53993333,16975,81535,30,3
6080,7341,Avenue O & 116th Street,41.68470941,-87.53999666,17015,81575,30,3
6081,14943,Ewing & 106th Street,41.70298015,-87.53519336,17344,81904,30,3
6082,7374,Houston & 91st Street,41.72991405,-87.54994926,18021,82533,30,3
6083,7376,92nd Street & Commercial,41.72831121,-87.55105308,18068,82576,30,3
6084,7376,92nd Street & Commercial,41.72831121,-87.55105308,958,85558,95,3
6085,7377,92nd Street & Exchange,41.72829697,-87.55248162,18088,82594,30,3
6086,7378,9177 S South Chicago (CHA Building),41.72875,-87.553779,18120,82623,30,3
6087,7379,South Chicago & Marquette Avenue,41.7307734,-87.55656205,18164,82664,30,3
6088,7380,South Chicago & Colfax,41.73294055,-87.55959106,18213,82713,30,3
6089,7381,South Chicago & Kingston,41.735128,-87.562575,18255,82755,30,3
6090,7382,South Chicago & 87th Street,41.73707284,-87.56532714,18298,82798,30,3
6091,7383,South Chicago & Oglesby,41.73863583,-87.56749620000001,18330,82830,30,3
6092,7384,South Chicago & Crandon,41.73950228,-87.56867988,18348,82848,30,3
6093,7385,South Chicago & 85th Street,41.74160382,-87.57162314,18391,82891,30,3
6094,7386,South Chicago & 83rd Street,41.74419454,-87.57522206,18447,82947,30,3
6095,7387,South Chicago & Jeffery,41.74489588,-87.57620332,18465,82960,30,3
6096,7388,South Chicago & Bennett,41.74635409,-87.57822990000001,18499,82983,30,3
6097,15968,South Chicago & Constance,41.74781522,-87.58024829,18538,83008,30,3
6098,7389,South Chicago & Ridgeland,41.74868036,-87.58145857,18557,83021,30,3
6099,7390,South Chicago & East End,41.74988712,-87.58314197,18585,83040,30,3
6100,7391,South Chicago & 79th Street/Stony Island,41.75135855,-87.58519127,18622,83065,30,3
6101,7392,South Chicago & 79th Street/Stony Island,41.75220471,-87.58636168,18641,83081,30,3
6102,7393,South Chicago & Harper,41.75289604,-87.58731804,18655,83095,30,3
6103,7395,South Chicago & Dante,41.75471375,-87.58984858,18693,83133,30,3
6104,7396,South Chicago & Dorchester,41.75558466,-87.59104647,18711,83151,30,3
6105,7397,South Chicago & 76th Street,41.75678398,-87.59272689,18736,83176,30,3
6106,7398,South Chicago & 75th Street/Woodlawn,41.75909997,-87.59591795,18788,83228,30,3
6107,7399,South Chicago & 74th Street,41.76039261,-87.59774366,18813,83253,30,3
6108,7400,South Chicago & 73rd Street/Ellis,41.76214424,-87.60017411,18851,83291,30,3
6109,7401,South Chicago & Ingleside,41.763535,-87.60212043,18880,83320,30,3
6110,7403,South Chicago & 71st Street/Cottage Grove,41.76572686,-87.60515988,18926,83366,30,3
6111,7404,South Chicago & 71st Street/Cottage Grove,41.76635783,-87.60606079,18940,83382,30,3
6112,7405,South Chicago & 69th Place,41.76802862,-87.60838678,18976,83426,30,3
6113,7406,South Chicago & 69th Street,41.76933166,-87.61022519,19004,83461,30,3
6114,7408,69th Street & Anthony,41.7694135,-87.6137432,19065,83535,30,3
6115,7408,69th Street & Anthony,41.7694135,-87.6137432,7564,18304,5,3
6116,7408,69th Street & Anthony,41.7694135,-87.6137432,1366,86716,67,3
6117,7408,69th Street & Anthony,41.7694135,-87.6137432,3964,88564,95,3
6118,7409,69th Street & King Drive,41.76939966,-87.61522864,19077,83550,30,3
6119,7409,69th Street & King Drive,41.76939966,-87.61522864,7585,18325,5,3
6120,7409,69th Street & King Drive,41.76939966,-87.61522864,1383,86733,67,3
6121,7409,69th Street & King Drive,41.76939966,-87.61522864,3985,88585,95,3
6122,7410,69th Street & Calumet,41.76938079999999,-87.61673846,19095,83571,30,3
6123,7410,69th Street & Calumet,41.76938079999999,-87.61673846,7616,18356,5,3
6124,7410,69th Street & Calumet,41.76938079999999,-87.61673846,1407,86757,67,3
6125,7410,69th Street & Calumet,41.76938079999999,-87.61673846,4016,88616,95,3
6126,7411,69th Street & Prairie,41.76936679999999,-87.61837047,19113,83594,30,3
6127,7411,69th Street & Prairie,41.76936679999999,-87.61837047,7648,18388,5,3
6128,7411,69th Street & Prairie,41.76936679999999,-87.61837047,1433,86783,67,3
6129,7411,69th Street & Prairie,41.76936679999999,-87.61837047,4048,88648,95,3
6130,7412,69th Street & Indiana,41.76928496,-87.62008693,19132,83617,30,3
6131,7412,69th Street & Indiana,41.76928496,-87.62008693,7682,18422,5,3
6132,7412,69th Street & Indiana,41.76928496,-87.62008693,1460,86810,67,3
6133,7412,69th Street & Indiana,41.76928496,-87.62008693,4082,88682,95,3
6134,7413,69th Street & Michigan,41.76928296,-87.62158693,19150,83638,30,3
6135,7413,69th Street & Michigan,41.76928296,-87.62158693,7712,18452,5,3
6136,7413,69th Street & Michigan,41.76928296,-87.62158693,1484,86834,67,3
6137,7413,69th Street & Michigan,41.76928296,-87.62158693,4112,88712,95,3
6138,7414,69th Street & Wabash,41.76924604,-87.62328827,19168,83661,30,3
6139,7414,69th Street & Wabash,41.76924604,-87.62328827,7744,18484,5,3
6140,7414,69th Street & Wabash,41.76924604,-87.62328827,1510,86860,67,3
6141,7414,69th Street & Wabash,41.76924604,-87.62328827,4144,88744,95,3
6142,14139,69th Red Line Station,41.76881973,-87.62585259,16800,83700,30,3
6143,14139,69th Red Line Station,41.76881973,-87.62585259,7800,18540,5,3
6144,14139,69th Red Line Station,41.76881973,-87.62585259,4200,88800,95,3
6145,17895,69th Red Line Station,41.76910261,-87.62564809,16819,81019,30,3
6146,10179,69th Street & State,41.76910232,-87.62466099,16833,81033,30,3
6147,10179,69th Street & State,41.76910232,-87.62466099,979,9979,5,3
6148,10179,69th Street & State,41.76910232,-87.62466099,17692,85734,67,3
6149,10179,69th Street & State,41.76910232,-87.62466099,11779,17179,95,3
6150,7215,69th Street & Wabash,41.76910797,-87.62348869,16844,81044,30,3
6151,7215,69th Street & Wabash,41.76910797,-87.62348869,992,9992,5,3
6152,7215,69th Street & Wabash,41.76910797,-87.62348869,17707,85749,67,3
6153,7215,69th Street & Wabash,41.76910797,-87.62348869,11792,17192,95,3
6154,7216,69th Street & Michigan,41.76914997,-87.62190569,16863,81063,30,3
6155,7216,69th Street & Michigan,41.76914997,-87.62190569,1016,10016,5,3
6156,7216,69th Street & Michigan,41.76914997,-87.62190569,17733,85777,67,3
6157,7216,69th Street & Michigan,41.76914997,-87.62190569,11816,17216,95,3
6158,7217,69th Street & Indiana,41.76917097,-87.62030568,16883,81083,30,3
6159,7217,69th Street & Indiana,41.76917097,-87.62030568,1041,10041,5,3
6160,7217,69th Street & Indiana,41.76917097,-87.62030568,17759,85806,67,3
6161,7217,69th Street & Indiana,41.76917097,-87.62030568,11841,17241,95,3
6162,7218,69th Street & Prairie,41.76919997,-87.61868868,16903,81103,30,3
6163,7218,69th Street & Prairie,41.76919997,-87.61868868,1065,10065,5,3
6164,7218,69th Street & Prairie,41.76919997,-87.61868868,17786,85835,67,3
6165,7218,69th Street & Prairie,41.76919997,-87.61868868,11865,17265,95,3
6166,7219,69th Street & Calumet,41.76922597,-87.61706268,16922,81122,30,3
6167,7219,69th Street & Calumet,41.76922597,-87.61706268,1090,10090,5,3
6168,7219,69th Street & Calumet,41.76922597,-87.61706268,17812,85863,67,3
6169,7219,69th Street & Calumet,41.76922597,-87.61706268,11890,17290,95,3
6170,7220,69th Street & King Drive,41.76928055,-87.61548253,16942,81142,30,3
6171,7220,69th Street & King Drive,41.76928055,-87.61548253,1114,10114,5,3
6172,7220,69th Street & King Drive,41.76928055,-87.61548253,17838,85891,67,3
6173,7220,69th Street & King Drive,41.76928055,-87.61548253,11914,17314,95,3
6174,7221,69th Street & Anthony,41.76935439,-87.61358018,16964,81164,30,3
6175,7221,69th Street & Anthony,41.76935439,-87.61358018,1142,10142,5,3
6176,7221,69th Street & Anthony,41.76935439,-87.61358018,17868,85923,67,3
6177,7221,69th Street & Anthony,41.76935439,-87.61358018,11942,17342,95,3
6178,7222,Keefe & South Chicago,41.77047046,-87.61224852,16988,81188,30,3
6179,7222,Keefe & South Chicago,41.77047046,-87.61224852,1172,10172,5,3
6180,7222,Keefe & South Chicago,41.77047046,-87.61224852,17901,85959,67,3
6181,7222,Keefe & South Chicago,41.77047046,-87.61224852,11972,17372,95,3
6182,7223,South Chicago & 69th Street,41.76936183,-87.61063538,17014,81214,30,3
6183,7224,South Chicago & 69th Place,41.76793482,-87.60864897,17049,81249,30,3
6184,7225,South Chicago & 71st Street/Cottage Grove,41.76601633,-87.60597386,17092,81292,30,3
6185,7226,South Chicago & 71st Street/Cottage Grove,41.76537293,-87.60506952,17106,81306,30,3
6186,17660,South Chicago & Ingleside,41.763365,-87.60228391,17150,81355,30,3
6187,18314,South Chicago & 73rd Street/Ellis,41.76207553,-87.6004868,17177,81384,30,3
6188,7230,South Chicago & 74th Street/Greenwood,41.76045946,-87.59824138,17208,81419,30,3
6189,7231,South Chicago & 75th Street/Woodlawn,41.75880657,-87.59594894,17243,81457,30,3
6190,7232,South Chicago & 76th Street,41.75700646,-87.5934354,17283,81502,30,3
6191,7233,South Chicago & Dorchester,41.75555816,-87.59142268,17315,81536,30,3
6192,7234,South Chicago & Dante,41.75470499,-87.59022925,17333,81556,30,3
6193,7236,South Chicago & Harper,41.75285417,-87.5876645,17371,81598,30,3
6194,7237,South Chicago & 79th Street/Stony Island,41.7518023,-87.58621132,17396,81625,30,3
6195,7238,South Chicago & 79th Street/Stony Island,41.75099254,-87.58508004,17413,81641,30,3
6196,7239,South Chicago & East End,41.74990527,-87.58355777,17441,81664,30,3
6197,7240,South Chicago & East End,41.7489249,-87.58225509,17467,81686,30,3
6198,15967,South Chicago & Elliott,41.747294000000004,-87.57993877,17508,81720,30,3
